Strike,Maturity,Price,Forward,K0,DeltaK,SyntheticPut,Q,Contribution,OptionTypeUsed
70.0,0.3333333333333333,31.571712274625447,101.68063303862608,101.52542372881348,1.0169491525423666,0.41471404213866947,0.41471404213866947,8.607001912251822e-05,Put via parity
71.01694915254237,0.3333333333333333,30.62283696854212,101.68063303862608,101.52542372881348,1.0169491525423737,0.4659791975688421,0.4659791975688421,9.39597267840638e-05,Put via parity
72.03389830508475,0.3333333333333333,29.69778938316395,101.68063303862608,101.52542372881348,1.0169491525423666,0.5410720737041999,0.5410720737041999,0.00010604263755918924,Put via parity
73.0508474576271,0.3333333333333333,28.75451305339158,101.68063303862608,101.52542372881348,1.0169491525423737,0.5979362054453077,0.5979362054453077,0.00011394717767865117,Put via parity
74.0677966101695,0.3333333333333333,27.85244804990337,101.68063303862608,101.52542372881348,1.0169491525423808,0.6960116634706424,0.6960116634706424,0.000129019960762537,Put via parity
75.08474576271186,0.3333333333333333,26.93599269276949,101.68063303862608,101.52542372881348,1.0169491525423737,0.779696767850254,0.779696767850254,0.00014064410815799834,Put via parity
76.10169491525424,0.3333333333333333,26.02992219880322,101.68063303862608,101.52542372881348,1.0169491525423808,0.8737667353975098,0.8737667353975098,0.00015342851688767458,Put via parity
77.11864406779662,0.3333333333333333,25.13346857726533,101.68063303862608,101.52542372881348,1.0169491525423737,0.9774535753731328,0.9774535753731328,0.0001671385415684527,Put via parity
78.13559322033899,0.3333333333333333,24.25154871257403,101.68063303862608,101.52542372881348,1.0169491525423595,1.095674172195345,1.095674172195345,0.000182508390680049,Put via parity
79.15254237288134,0.3333333333333333,23.38115954645703,101.68063303862608,101.52542372881348,1.0169491525423595,1.225425467591819,1.225425467591819,0.00019890990170412005,Put via parity
80.16949152542371,0.3333333333333333,22.57339207605496,101.68063303862608,101.52542372881348,1.0169491525423737,1.4177984587032597,1.4177984587032597,0.0002243341964523842,Put via parity
81.18644067796609,0.3333333333333333,21.71596181759759,101.68063303862608,101.52542372881348,1.016949152542388,1.5605086617593997,1.5605086617593997,0.00024076780796058065,Put via parity
82.20338983050848,0.3333333333333333,20.84124771335196,101.68063303862608,101.52542372881348,1.0169491525423808,1.685935019027312,1.685935019027312,0.0002537234548775313,Put via parity
83.22033898305085,0.3333333333333333,20.06307693725834,101.68063303862608,101.52542372881348,1.0169491525423666,1.9079047044471906,1.9079047044471906,0.00028015408322277623,Put via parity
84.23728813559322,0.3333333333333333,19.27032523871749,101.68063303862608,101.52542372881348,1.0169491525423737,2.1152934674198463,2.1152934674198463,0.00030315247115150713,Put via parity
85.2542372881356,0.3333333333333333,18.476393935915056,101.68063303862608,101.52542372881348,1.0169491525423666,2.321502626130922,2.321502626130922,0.00032481529496987903,Put via parity
86.27118644067795,0.3333333333333333,17.69673552239796,101.68063303862608,101.52542372881348,1.0169491525423666,2.5419846741273204,2.5419846741273204,0.00034732866348403246,Put via parity
87.28813559322033,0.3333333333333333,16.9261324368981,101.68063303862608,101.52542372881348,1.0169491525423737,2.771522050140973,2.771522050140973,0.0003699194290696222,Put via parity
88.3050847457627,0.3333333333333333,16.18419960956675,101.68063303862608,101.52542372881348,1.0169491525423808,3.0297296843231294,3.0297296843231294,0.00039512244216989936,Put via parity
89.3220338983051,0.3333333333333333,15.49343131717996,101.68063303862608,101.52542372881348,1.0169491525423808,3.3391018534498613,3.3391018534498613,0.0004256098772981071,Put via parity
90.33898305084746,0.3333333333333333,14.73635296430094,101.68063303862608,101.52542372881348,1.0169491525423666,3.5821639620843513,3.5821639620843513,0.00044636928658901,Put via parity
91.35593220338983,0.3333333333333333,14.0537446949398,101.68063303862608,101.52542372881348,1.0169491525423666,3.8996961542367075,3.8996961542367075,0.0004751781931770116,Put via parity
92.3728813559322,0.3333333333333333,13.37688965912052,101.68063303862608,101.52542372881348,1.0169491525423666,4.222981579930945,4.222981579930945,0.0005033029136589666,Put via parity
93.38983050847456,0.3333333333333333,12.75089069779513,101.68063303862608,101.52542372881348,1.0169491525423808,4.597123080119047,4.597123080119047,0.0005360264196633595,Put via parity
94.40677966101696,0.3333333333333333,12.13463348219112,101.68063303862608,101.52542372881348,1.0169491525423808,4.981006326028577,4.981006326028577,0.0005683422797218137,Put via parity
95.42372881355932,0.3333333333333333,11.42564013527898,101.68063303862608,101.52542372881348,1.0169491525423737,5.2721534406299355,5.2721534406299355,0.0005888091005691404,Put via parity
96.4406779661017,0.3333333333333333,10.97886345608428,101.68063303862608,101.52542372881348,1.0169491525423808,5.825517222948761,5.825517222948761,0.0006369615540240724,Put via parity
97.45762711864408,0.3333333333333333,10.3210941577729,101.68063303862608,101.52542372881348,1.0169491525423666,6.167888386150892,6.167888386150892,0.0006603954597194409,Put via parity
98.47457627118644,0.3333333333333333,9.755306734359252,101.68063303862608,101.52542372881348,1.0169491525423595,6.602241424250735,6.602241424250735,0.0006923766265015004,Put via parity
99.4915254237288,0.3333333333333333,9.205875226036012,101.68063303862608,101.52542372881348,1.0169491525423808,7.052950377440993,7.052950377440993,0.0007245992627352234,Put via parity
100.5084745762712,0.3333333333333333,8.755694449466219,101.68063303862608,101.52542372881348,1.0169491525423382,7.602910062384737,7.602910062384737,0.0007653740411842786,Put via parity
101.52542372881348,0.3333333333333333,8.17886704822849,101.68063303862608,101.52542372881348,1.0169491525423524,8.026223122660411,8.026223122660411,0.0007918826829974646,Put via parity
102.5423728813559,0.3333333333333333,7.750941705356291,101.68063303862608,101.52542372881348,1.0169491525424093,8.598438241301793,7.750941705356291,0.0007496300426736498,Call
103.5593220338983,0.3333333333333333,7.278527291904197,101.68063303862608,101.52542372881348,1.0169491525424093,9.126164289363217,7.278527291904197,0.0006901831564080719,Call
104.57627118644072,0.3333333333333333,6.861259397187077,101.68063303862608,101.52542372881348,1.0169491525424021,9.709036856159656,6.861259397187077,0.0006380236430798612,Call
105.5932203389831,0.3333333333333333,6.449071291245312,101.68063303862608,101.52542372881348,1.0169491525423382,10.296989211731415,6.449071291245312,0.0005881990877004194,Call
106.6101694915254,0.3333333333333333,6.000214519170733,101.68063303862608,101.52542372881348,1.0169491525423524,10.848272901170262,6.000214519170733,0.0005368695205467576,Call
107.6271186440678,0.3333333333333333,5.578872993442843,101.68063303862608,101.52542372881348,1.0169491525424021,11.427071836955918,5.578872993442843,0.000489781397403143,Call
108.6440677966102,0.3333333333333333,5.2701417974828795,101.68063303862608,101.52542372881348,1.0169491525423453,12.118481102509492,5.2701417974828795,0.0004540560883343079,Call
109.6610169491525,0.3333333333333333,4.983409150648754,101.68063303862608,101.52542372881348,1.0169491525423595,12.831888917188792,4.983409150648754,0.0004214259223594422,Call
110.67796610169492,0.3333333333333333,4.519935801568629,101.68063303862608,101.52542372881348,1.0169491525424021,13.36855602962224,4.519935801568629,0.0003752400333377908,Call
111.6949152542373,0.3333333333333333,4.339770538426777,101.68063303862608,101.52542372881348,1.016949152542388,14.188531227993892,4.339770538426777,0.00035375224119938505,Call
112.7118644067797,0.3333333333333333,4.040034218255936,101.68063303862608,101.52542372881348,1.0169491525423524,14.888935369336593,4.040034218255936,0.0003234037228249357,Call
113.728813559322,0.3333333333333333,3.7069391055097194,101.68063303862608,101.52542372881348,1.0169491525423524,15.555980718103811,3.7069391055097194,0.00029145645184477085,Call
114.7457627118644,0.3333333333333333,3.416166185544892,101.68063303862608,101.52542372881348,1.016949152542395,16.265348259652527,3.416166185544892,0.00026385474837571226,Call
115.7627118644068,0.3333333333333333,3.245625058208645,101.68063303862608,101.52542372881348,1.0169491525423595,17.0949475938298,3.245625058208645,0.0002462976127209527,Call
116.77966101694912,0.3333333333333333,2.968472558478322,101.68063303862608,101.52542372881348,1.0169491525423524,17.817935555612948,2.968472558478322,0.0002213593427931997,Call
117.7966101694915,0.3333333333333333,2.795032283961415,101.68063303862608,101.52542372881348,1.016949152542388,18.64463574260955,2.795032283961415,0.00020484269520674002,Call
118.8135593220339,0.3333333333333333,2.571874780164499,101.68063303862608,101.52542372881348,1.0169491525424093,19.421618700326164,2.571874780164499,0.0001852750955285531,Call
119.83050847457632,0.3333333333333333,2.353686779718284,101.68063303862608,101.52542372881348,1.0169491525424021,20.203571161393512,2.353686779718284,0.0001666913647962276,Call
120.8474576271187,0.3333333333333333,2.189850266576528,101.68063303862608,101.52542372881348,1.0169491525423382,21.039875109765276,2.189850266576528,0.00015248903736617765,Call
121.864406779661,0.3333333333333333,2.022947186706023,101.68063303862608,101.52542372881348,1.0169491525423524,21.873112491408193,2.022947186706023,0.00013852559556599392,Call
122.8813559322034,0.3333333333333333,1.8076355555049337,101.68063303862608,101.52542372881348,1.0169491525424021,22.657941321720656,1.8076355555049337,0.00012174135298906346,Call
123.8983050847458,0.3333333333333333,1.7496409993213793,101.68063303862608,101.52542372881348,1.0169491525423453,23.600087227050636,1.7496409993213793,0.00011590907902331028,Call
124.9152542372881,0.3333333333333333,1.5858433820099993,101.68063303862608,101.52542372881348,1.0169491525423595,24.436430071252687,1.5858433820099993,0.00010335430726560844,Call
125.93220338983052,0.3333333333333333,1.434515195157156,101.68063303862608,101.52542372881348,1.0169491525424021,25.285242345913403,1.434515195157156,9.198791757355738e-05,Call
126.9491525423729,0.3333333333333333,1.307178990562756,101.68063303862608,101.52542372881348,1.016949152542388,26.158046602832528,1.307178990562756,8.248494435111923e-05,Call
127.9661016949153,0.3333333333333333,1.16284012483586,101.68063303862608,101.52542372881348,1.0169491525423524,27.013848198619158,1.16284012483586,7.221532462468942e-05,Call
128.9830508474576,0.3333333333333333,1.084604283031506,101.68063303862608,101.52542372881348,1.0169491525423524,27.935752818328254,1.084604283031506,6.629873829357692e-05,Call
130.0,0.3333333333333333,1.034303786995185,101.68063303862608,101.52542372881348,1.016949152542395,28.88559278380545,1.034303786995185,6.223871950628067e-05,Call
